timestamp_ns,price,size,aggressor
1760000163855264729,21391.25,8,B
1760000163979538437,21391.50,4,B
1760000164341184379,21391.50,7,S
1760000164364992872,21391.50,9,B
1760000164549327410,21391.50,8,S
1760000164652019151,21391.50,4,S
1760000164663493018,21391.50,3,B
1760000164690874869,21391.75,4,B
1760000164771102209,21391.50,3,S
1760000165146874358,21391.25,3,S
1760000165434242003,21391.25,6,B
1760000165503599948,21391.50,3,B
1760000165555904372,21391.25,2,S
1760000165644377646,21391.00,7,S
1760000165706573148,21390.75,3,S
1760000165871326612,21390.75,10,B
1760000165965164636,21390.75,5,S
1760000166006567913,21390.75,5,S
1760000166029990972,21390.50,6,S
1760000166128820584,21390.50,5,B
1760000166197917991,21390.25,4,S
1760000166204977604,21390.25,6,B
1760000166632876313,21390.25,9,S
1760000166890790274,21390.25,6,S
1760000166943389824,21390.25,6,S
1760000167015232067,21390.25,6,B
1760000167225121927,21390.00,6,S
1760000167381468355,21390.25,5,B
1760000167465896467,21390.00,9,S
1760000167475713237,21390.00,2,S
1760000167607307312,21390.00,5,S
1760000167658643608,21389.75,4,S
1760000167691268584,21390.00,5,B
1760000167793493833,21390.00,6,S
1760000168177747370,21390.25,6,B
1760000168232724868,21390.50,3,B
1760000168439694498,21390.50,7,S
1760000168663255755,21390.50,4,S
1760000168685395926,21390.50,10,S
1760000168838577613,21390.50,5,S
1760000168991396764,21390.25,9,S
1760000169007017388,21390.25,3,S
1760000169023328862,21390.00,3,S
1760000169180358669,21390.00,7,S
1760000169240020381,21389.75,7,S
1760000169626496110,21389.75,4,B
1760000169930939805,21389.75,3,S
1760000170099022107,21389.75,9,S
1760000170794734453,21389.75,8,S
1760000170868793941,21389.75,6,B
1760000170959154053,21389.75,9,S
1760000170992456642,21389.75,1,S
1760000171097331651,21389.75,9,S
1760000171236654187,21389.75,6,S
1760000171270889763,21389.50,8,S
1760000171318867662,21389.50,7,B
1760000171557457342,21389.50,4,S
1760000171838161794,21389.50,6,B
1760000171950033339,21389.50,1,B
1760000171952693081,21389.50,5,S
1760000171971375540,21389.50,8,S
1760000171992776629,21389.50,7,S
1760000172042273776,21389.50,7,S
1760000172059524008,21389.75,8,B
1760000172244694529,21389.50,6,S
1760000172541701574,21389.50,6,S
1760000172544522834,21389.50,5,S
1760000172592715048,21389.50,4,S
1760000172620122146,21389.25,6,S
1760000172749699024,21389.50,2,B
1760000172848434208,21389.50,1,S
1760000172909891420,21389.50,1,B
1760000172978061722,21389.50,4,S
1760000173045599710,21389.25,7,S
1760000173266067105,21389.25,3,S
1760000173301556898,21389.25,3,S
1760000173808907663,21389.25,5,S
1760000173826151313,21389.50,5,B
1760000173897843003,21389.50,2,B
1760000173900837146,21389.25,6,S
1760000173923056239,21389.25,6,B
1760000174059781699,21389.00,3,S
1760000174175955267,21388.75,4,S
1760000174263577751,21388.75,7,S
1760000174478014023,21388.75,7,S
1760000174489393523,21388.75,4,S
1760000174507695590,21388.75,8,B
1760000174542435054,21388.75,1,S
1760000174562268471,21388.75,4,B
1760000174569809851,21388.50,8,S
1760000174570905939,21388.50,4,B
1760000174653377551,21388.25,8,S
1760000174747002504,21388.25,5,S
1760000174970181641,21388.25,2,B
1760000175132497397,21388.25,4,S
1760000175145746897,21388.25,3,S
1760000175248935747,21388.25,6,S
1760000175262983643,21388.25,8,S
1760000175264624257,21388.25,9,S
1760000175300434464,21388.25,8,B
1760000175305256138,21388.25,9,B
1760000175646844187,21388.00,1,S
1760000175661779425,21388.00,5,S
1760000175680435453,21388.00,6,B
1760000175882942057,21388.00,1,B
1760000176176962091,21388.00,8,S
1760000176195635856,21388.00,4,B
1760000176393609885,21388.00,9,S
1760000176406663281,21388.00,6,S
1760000176445511008,21388.25,3,B
1760000176527272185,21388.25,7,S
1760000176535395005,21388.50,5,B
1760000176602268871,21388.50,9,B
1760000176797785340,21388.25,5,S
1760000177043271902,21388.25,8,B
1760000177115316349,21388.50,7,B
1760000177219837615,21388.50,2,B
1760000177221510321,21388.50,5,S
1760000177234103634,21388.50,3,S
1760000177284675503,21388.50,6,S
1760000177332886773,21388.25,5,S
1760000177352323568,21388.00,6,S
1760000177380951107,21388.25,5,B
1760000177411900019,21388.25,7,B
1760000177461803794,21388.25,6,B
1760000177484833877,21388.25,1,B
1760000177505300266,21388.25,8,S
1760000177532562469,21388.25,2,B
1760000177642233293,21388.00,3,S
1760000177660953652,21388.00,4,B
1760000177867482697,21387.75,5,S
1760000177981440583,21387.75,1,S
1760000178017767716,21387.75,7,S
1760000178047519345,21387.75,7,B
1760000178196474519,21387.75,8,S
1760000178208438616,21387.75,7,B
1760000178721499892,21388.00,10,B
1760000178840508883,21388.00,9,B
1760000178851930137,21388.00,8,B
1760000179288795114,21388.00,6,S
1760000179377747298,21387.75,2,S
1760000179464382381,21387.75,7,B
1760000179498407513,21387.75,5,S
1760000179612639817,21387.50,6,S
1760000179619319684,21387.50,4,B
1760000179793885892,21387.50,1,B
1760000179822845411,21387.75,10,B
1760000180141110150,21387.50,5,S
1760000180229112019,21387.75,6,B
1760000180257710838,21387.75,5,S
1760000180348602337,21387.75,7,B
1760000180363588900,21387.50,3,S
1760000180398876282,21387.50,5,S
1760000180551388594,21387.50,10,S
1760000180676076105,21387.50,7,S
1760000180737932777,21387.25,6,S
1760000180975285889,21387.25,4,S
1760000181072278709,21387.25,5,B
1760000181183168984,21387.25,8,S
1760000181365927157,21387.00,5,S
1760000181538490703,21387.00,1,S
1760000181673380134,21387.25,6,B
1760000181808250755,21387.00,4,S
1760000181907201290,21387.00,2,S
1760000181914151526,21387.00,5,B
1760000181942547904,21387.00,3,S
1760000181994392922,21387.00,7,S
1760000182166814104,21387.00,2,S
1760000182182092654,21386.75,10,S
1760000182302366232,21387.00,8,B
1760000182348148351,21387.00,4,B
1760000182402087404,21387.00,5,S
1760000182438150189,21387.00,8,S
1760000182442506911,21387.00,3,S
1760000182842886129,21387.00,6,B
1760000182885785210,21387.00,8,B
1760000183012799715,21387.00,4,B
1760000183166493274,21387.00,7,B
1760000183494981509,21386.75,10,S
1760000183569516948,21386.75,8,S
1760000183576513065,21386.75,2,B
1760000183685953472,21387.00,2,B
1760000183916006502,21387.00,4,B
1760000183922399215,21387.00,7,S
1760000184022174801,21387.25,6,B
1760000184081869383,21387.00,7,S
1760000184195453776,21387.00,8,B
1760000184360830495,21387.00,2,S
1760000184526908273,21387.00,8,S
1760000184606002102,21387.00,8,S
1760000184627091108,21387.00,7,B
1760000184671172133,21387.00,4,S
1760000184755372224,21387.00,1,B
1760000184824429722,21387.00,5,B
1760000184873929282,21387.00,4,B
1760000184881701345,21387.00,8,S
1760000184887532946,21386.75,6,S
1760000184993442878,21386.75,2,B
1760000185016287802,21386.75,2,S
1760000185084321780,21386.75,3,S
1760000185480948807,21386.75,5,S
1760000185699445578,21386.50,8,S
1760000185724966427,21386.50,2,B
1760000185992689241,21386.50,9,B
1760000186107762487,21386.50,7,B
1760000186226651379,21386.50,7,B
1760000186270005296,21386.50,3,B
1760000186279655374,21386.50,9,S
1760000186284341448,21386.50,2,S
1760000186292311990,21386.50,4,B
1760000186306205587,21386.50,1,B
1760000186335000312,21386.50,5,S
1760000186459874270,21386.50,8,S
1760000186487872886,21386.25,6,S
1760000186610121083,21386.00,3,S
1760000186794274066,21385.75,2,S
1760000187175535738,21385.75,4,S
1760000187177687693,21385.75,1,S
1760000187210412135,21385.75,7,S
1760000187269114384,21385.75,3,S
1760000187347104607,21386.00,7,B
1760000187603109036,21386.00,8,S
1760000187779858339,21386.00,1,S
1760000187860443838,21386.00,8,B
1760000187915579962,21386.00,4,S
1760000188238232987,21386.00,8,B
1760000188539759634,21386.25,7,B
1760000188580937990,21386.25,5,B
1760000188594211894,21386.25,4,S
1760000188652876190,21386.25,6,B
1760000188705404299,21386.00,9,S
1760000188743095933,21385.75,5,S
1760000188768897765,21385.75,2,B
1760000188781052013,21385.75,5,S
1760000188907409326,21385.75,5,B
1760000188909034275,21385.50,4,S
1760000188920593710,21385.25,2,S
1760000188943414586,21385.00,6,S
1760000188958855597,21385.00,6,B
1760000189186539755,21385.25,3,B
1760000189220911768,21385.25,5,B
1760000189244671475,21385.25,4,S
1760000189292288084,21385.25,5,S
1760000189436093950,21385.25,9,S
1760000190048614955,21385.25,10,S
1760000190061539571,21385.25,8,S
1760000190099656735,21385.25,4,B
1760000190127505627,21385.25,6,S
1760000190155087101,21385.25,3,S
1760000190198471185,21385.25,7,S
1760000190224576927,21385.25,6,S
1760000190374388172,21385.50,5,B
1760000190412053249,21385.50,6,B
1760000190480214690,21385.50,2,B
1760000190534450723,21385.50,9,S
1760000190545097433,21385.75,2,B
1760000190617436856,21385.75,6,S
1760000190631070731,21385.75,7,B
1760000190724913487,21385.75,6,B
1760000190978395105,21385.75,6,S
1760000191120136490,21385.75,9,S
1760000191128887403,21385.75,6,B
1760000191186617257,21385.75,2,S
1760000191221906686,21385.75,6,S
1760000191260885560,21386.00,2,B
1760000191429079529,21386.00,9,B
1760000191466820865,21386.25,5,B
1760000191533497825,21386.00,5,S
1760000191791881087,21385.75,6,S
1760000191974385827,21385.75,9,S
1760000192134826886,21385.75,3,B
1760000192157534632,21385.75,6,S
1760000192407632374,21385.75,4,S
1760000192627346614,21386.00,3,B
1760000192790127722,21385.75,3,S
1760000192807174198,21385.75,6,S
1760000192923629402,21385.50,6,S
1760000193081713184,21385.50,6,S
1760000193180407320,21385.50,7,B
1760000193202182917,21385.50,3,B
1760000193302906462,21385.50,2,B
1760000193359878920,21385.25,7,S
1760000193407729323,21385.25,8,S
1760000193514714597,21385.50,7,B
1760000193674044569,21385.50,6,S
1760000193684196165,21385.25,6,S
1760000193712617808,21385.00,8,S
1760000193724669318,21385.00,8,S
1760000193777772648,21385.25,6,B
1760000193998328118,21385.00,6,S
1760000194047983973,21385.00,3,S
1760000194114440994,21385.00,6,B
1760000194322883971,21385.00,5,S
1760000194417237678,21384.75,4,S
1760000194568847703,21384.75,5,B
1760000194675248961,21385.00,8,B
1760000194871662468,21385.00,5,B
1760000194925002876,21385.00,5,B
1760000194994617909,21384.75,5,S
1760000194997072219,21384.75,9,B
1760000195048280016,21384.75,1,S
1760000195055956269,21384.50,9,S
1760000195307255485,21384.50,5,B
1760000195485320654,21384.50,5,S
1760000195546736814,21384.50,8,B
1760000195593990414,21384.25,8,S
1760000195670176689,21384.50,9,B
1760000195720205685,21384.75,4,B
1760000195867698919,21384.75,6,S
1760000195904893706,21384.75,5,B
1760000195994888589,21384.75,8,B
1760000196123274069,21384.50,8,S
1760000196164503177,21384.50,9,B
1760000196216680761,21384.50,8,S
1760000196254225215,21384.50,8,S
1760000196335150009,21384.50,4,S
1760000196348764345,21384.50,2,B
1760000196370750192,21384.50,8,S
1760000196385816830,21384.50,3,S
1760000196398325917,21384.25,7,S
1760000196618640710,21384.00,7,S
1760000196734166554,21384.00,7,B
1760000196757816936,21384.00,3,B
1760000196832130218,21383.75,1,S
1760000196869503684,21383.75,8,B
1760000196909706058,21383.75,6,B
1760000196952011566,21384.00,6,B
1760000197039831224,21383.75,10,S
1760000197147526355,21384.00,4,B
1760000197167167421,21384.00,6,S
1760000197252888437,21384.00,10,S
1760000197492830800,21384.25,6,B
1760000197508301439,21384.00,1,S
1760000197523032593,21384.00,2,S
1760000197605163639,21384.00,6,B
1760000197642525672,21384.00,7,S
1760000197821864713,21384.00,8,S
1760000197889217505,21384.00,4,S
1760000197891779604,21384.00,8,S
1760000197946957897,21383.75,4,S
1760000198217551808,21383.50,7,S
1760000198239229272,21383.50,5,S
1760000198332566455,21383.75,7,B
1760000198337057551,21383.75,6,S
1760000198599577703,21383.75,5,S
1760000198663718301,21383.50,5,S
1760000198888400361,21383.50,2,B
1760000198942799414,21383.25,5,S
1760000198975300178,21383.25,3,S
1760000199156868636,21383.25,10,S
1760000199445647900,21383.25,7,S
1760000199627489055,21383.25,3,S
1760000199646433973,21383.25,8,B
1760000199665425188,21383.50,3,B
1760000199707197050,21383.50,8,S
1760000199716426339,21383.50,2,B
1760000199871891335,21383.50,6,B
1760000200158778972,21383.50,4,S
1760000200164260004,21383.25,6,S
1760000200202172655,21383.00,5,S
1760000200321759284,21383.00,7,B
1760000200364662222,21383.00,5,S
1760000200413386266,21382.75,6,S
1760000200517234358,21382.75,10,B
1760000200675365591,21382.75,4,B
1760000200738418178,21382.50,5,S
1760000200826805557,21382.50,5,S
1760000200865721246,21382.25,6,S
1760000200906769792,21382.00,5,S
1760000200924532529,21382.00,9,S
1760000201043112568,21382.00,4,S
1760000201171620896,21381.75,6,S
1760000201183033592,21381.50,8,S
1760000201272946489,21381.50,6,B
1760000201575553023,21381.25,3,S
1760000201927298488,21381.25,5,S
1760000201927382845,21381.25,5,B
1760000201935761805,21381.50,7,B
1760000201936257510,21381.75,10,B
1760000201986352845,21381.75,2,B
1760000202035385547,21381.75,6,B
1760000202263684669,21381.75,3,S
1760000202330688169,21381.75,6,S
1760000202350309128,21381.50,8,S
1760000202596333655,21381.25,2,S
1760000202620062004,21381.25,5,S
1760000202668970948,21381.00,5,S
1760000202686828950,21380.75,6,S
1760000202885217711,21380.50,4,S
1760000202970709576,21380.50,7,S
1760000203118270084,21380.75,5,B
1760000203282841428,21380.75,7,S
1760000203294682868,21380.75,9,B
1760000203303022020,21380.50,9,S
1760000203433080952,21380.25,3,S
1760000203446040746,21380.25,6,S
1760000203487208444,21380.25,7,B
1760000203506898559,21380.25,5,B
1760000203551097644,21380.25,3,B
1760000203559876652,21380.25,5,S
1760000203916907305,21380.00,9,S
1760000203978233675,21380.00,4,B
1760000204050107312,21380.00,6,S
1760000204101313216,21380.00,4,S
1760000204437012274,21380.00,7,S
1760000204509175083,21380.00,5,S
1760000204652186771,21380.00,4,S
1760000204721814596,21380.25,4,B
1760000204745024997,21380.25,5,S
1760000204807096715,21380.50,4,B
1760000204813681048,21380.50,8,B
1760000204868285713,21380.50,5,S
1760000204906799447,21380.25,5,S
1760000204982779519,21380.25,5,B
1760000205082579519,21380.25,7,S
1760000205501677874,21380.25,2,B
1760000205599724193,21380.25,7,B
1760000206147608414,21380.25,5,S
1760000206401662547,21380.25,1,B
1760000206452039223,21380.25,8,B
1760000206504551320,21380.25,7,S
1760000206543029886,21380.25,7,S
1760000206619736614,21380.25,7,B
1760000206653463549,21380.25,5,S
1760000206830580618,21380.25,4,S
1760000206917368261,21380.50,3,B
1760000207011453776,21380.25,10,S
1760000207064009684,21380.25,3,B
1760000207066307843,21380.25,8,S
1760000207137915746,21380.25,3,B
1760000207201813638,21380.00,4,S
1760000207208514497,21380.00,5,B
1760000207367848101,21380.00,5,S
1760000207549787143,21380.00,1,B
1760000207687861553,21380.00,8,S
1760000207886034230,21380.00,6,B
1760000208035911816,21380.00,4,S
1760000208101459885,21380.00,3,B
1760000208152447399,21380.00,7,S
1760000208307292749,21380.00,6,S
1760000208325799698,21380.00,5,B
1760000208349382690,21380.00,5,B
1760000208490844082,21380.00,6,B
1760000208611095360,21379.75,3,S
1760000208636072549,21379.75,5,B
1760000208925737129,21379.75,4,B
1760000209061890735,21379.50,6,S
1760000209091637820,21379.75,3,B
1760000209136918935,21379.75,8,B
1760000209201731410,21379.75,7,S
1760000209275826052,21379.75,6,B
1760000209341614189,21379.50,4,S
1760000209364735449,21379.50,6,B
1760000209386668309,21379.25,6,S
1760000209521907030,21379.50,3,B
1760000209592716160,21379.50,1,S
1760000209651889518,21379.75,7,B
1760000209927299096,21379.50,7,S
1760000210007589867,21379.75,2,B
1760000210081521064,21379.75,4,B
1760000210158509556,21379.75,2,S
1760000210223575630,21379.75,8,B
1760000210259237548,21379.75,6,B
1760000210476848198,21379.75,4,S
1760000210505849715,21380.00,4,B
1760000210576633772,21380.00,4,B
1760000210608831915,21380.00,4,B
1760000210987058652,21380.00,7,B
1760000211004867411,21380.00,3,B
1760000211264288688,21380.25,2,B
1760000211288268898,21380.25,8,B
1760000211299129601,21380.50,3,B
1760000211444542984,21380.50,10,S
1760000211461637554,21380.50,4,S
1760000211731710579,21380.50,5,B
1760000211747374385,21380.50,8,S
1760000211797386400,21380.50,4,B
1760000212143736090,21380.50,6,S
1760000212166327466,21380.25,3,S
1760000212205165524,21380.50,6,B
1760000212275070667,21380.25,3,S
1760000212314446513,21380.25,6,B
1760000212363886477,21380.25,4,S
1760000212797623914,21380.25,7,B
1760000212855271390,21380.25,3,B
1760000213233277742,21380.25,6,S
1760000213315794031,21380.25,10,B
1760000213346001768,21380.25,6,B
1760000213470274064,21380.25,9,B
1760000213686196349,21380.25,5,B
1760000213778733758,21380.00,7,S
1760000213829202870,21380.00,7,B
1760000213830836265,21380.25,7,B
1760000213986966540,21380.25,5,S
1760000214352811408,21380.25,5,S
1760000214438125454,21380.50,6,B
1760000214500808073,21380.50,7,S
1760000214540919947,21380.50,4,B
1760000214592247154,21380.50,4,B
1760000214593104611,21380.50,7,S
1760000214654308037,21380.50,7,S
1760000214878028545,21380.75,4,B
1760000214888664257,21380.75,2,B
1760000214966333714,21381.00,3,B
1760000215002420588,21381.25,4,B
1760000215005188179,21381.25,4,B
1760000215207330191,21381.00,4,S
1760000215265052887,21380.75,6,S
1760000215509563664,21380.50,2,S
1760000215792071123,21380.50,2,S
1760000215952910576,21380.75,4,B
1760000215954538298,21380.50,5,S
1760000216135653713,21380.50,4,B
1760000216949038850,21380.50,8,B
1760000217053269499,21380.75,3,B
1760000217136413747,21380.75,5,S
1760000217298554814,21380.75,7,S
1760000217352148027,21380.75,4,S
1760000217563408498,21381.00,5,B
1760000217599946170,21381.00,3,B
1760000217602837251,21381.00,5,B
1760000217607598779,21381.25,3,B
1760000217835084776,21381.25,4,B
1760000217897527764,21381.25,3,B
1760000217962200598,21381.00,8,S
1760000218039850454,21381.00,6,B
1760000218053298836,21381.00,3,B
1760000218160947699,21381.00,3,B
1760000218189805374,21381.00,9,S
1760000218279156750,21381.00,6,B
1760000218326120432,21381.00,6,B
1760000218562581941,21381.25,7,B
1760000218566052892,21381.00,3,S
1760000218650936368,21381.00,8,S
1760000218711103368,21381.00,8,B
1760000218723639186,21381.00,4,S
1760000218765339780,21381.00,9,S
1760000218775488075,21381.00,9,B
1760000218778062326,21380.75,4,S
1760000218790877230,21380.75,5,B
1760000219129880875,21380.50,6,S
1760000219145162016,21380.50,9,B
1760000219296546472,21380.50,5,S
1760000219341591070,21380.50,6,S
1760000219359699565,21380.50,6,S
1760000219644762355,21380.50,6,B
1760000219694154683,21380.50,7,S
1760000219733003873,21380.50,4,B
1760000219989466613,21380.50,4,S
1760000220004584173,21380.50,5,S
1760000220158908398,21380.50,3,S
1760000220338683553,21380.50,6,B
1760000220473258308,21380.25,5,S
1760000220584805084,21380.25,6,B
1760000220676046535,21380.25,5,B
1760000220811880115,21380.25,5,S
1760000221110434371,21380.25,3,B
1760000221209024806,21380.25,6,S
1760000221234466741,21380.25,9,B
1760000221434777825,21380.25,7,B
1760000221440609884,21380.25,5,B
1760000221542848765,21380.25,1,B
1760000221667709394,21380.25,6,B
1760000221724584363,21380.25,9,S
1760000221771716387,21380.25,4,B
1760000221863761904,21380.25,2,S
1760000221908500179,21380.25,7,S
1760000222035187535,21380.25,5,B
1760000222316857483,21380.25,9,S
1760000222555542571,21380.25,6,S
1760000222717438504,21380.25,5,S
1760000222888016004,21380.25,3,B
1760000222949302683,21380.00,3,S
1760000223031055373,21380.00,5,S
1760000223225299443,21380.00,4,B
1760000223401723472,21380.00,9,S
1760000223422326572,21380.25,6,B
1760000223463424790,21380.50,1,B
1760000223484470941,21380.50,7,B
1760000223625845957,21380.25,6,S
1760000223716968660,21380.25,4,S
1760000223842807371,21380.00,7,S
1760000223927229215,21380.00,4,B
1760000223955452721,21380.25,3,B
1760000224163505697,21380.25,2,B
1760000224198716114,21380.25,9,B
1760000224840793048,21380.50,9,B
1760000224891811770,21380.75,5,B
1760000224948254578,21380.75,4,B
1760000225025987731,21380.75,6,B
1760000225112490111,21380.75,10,B
1760000225177066428,21380.75,6,B
1760000225239668835,21381.00,8,B
1760000225308411781,21381.00,10,B
1760000225314338573,21381.00,2,B
1760000225428911168,21381.00,6,B
1760000225519976463,21381.00,5,B
1760000225544209628,21381.00,9,S
1760000225836583887,21381.00,7,B
1760000226035167403,21381.00,5,S
1760000226041741727,21381.25,3,B
1760000226431859691,21381.00,9,S
1760000226444586237,21381.00,10,B
1760000226742237828,21380.75,4,S
1760000226752315300,21380.75,6,B
1760000226761827114,21380.75,3,B
1760000226821925398,21381.00,5,B
1760000227223720004,21381.00,5,B
1760000227224187197,21381.25,9,B
1760000227271161327,21381.25,6,S
1760000227643195750,21381.25,6,B
1760000227690063130,21381.25,6,S
1760000227858458521,21381.25,5,B
1760000228023071219,21381.50,6,B
1760000228253560597,21381.50,7,B
1760000228531329990,21381.50,6,B
1760000228612177229,21381.50,5,B
1760000228633044627,21381.50,5,S
1760000228821283634,21381.50,9,B
1760000228906870669,21381.75,4,B
1760000228966274106,21381.75,7,B
1760000229023391635,21381.75,8,B
1760000229059905211,21381.75,5,S
1760000229237843174,21381.75,9,S
1760000229256881623,21382.00,1,B
1760000229597306426,21382.00,9,B
1760000229668310297,21382.00,2,S
1760000229678696543,21381.75,5,S
1760000229701856582,21382.00,5,B
1760000229932436306,21382.00,4,S
1760000230367376719,21382.00,4,S
1760000230384328585,21382.00,10,B
1760000230583650111,21382.25,6,B
1760000230700859179,21382.25,6,B
1760000230792520665,21382.25,5,B
1760000230901276931,21382.25,4,B
1760000230921532447,21382.25,8,B
1760000231047067260,21382.25,3,B
1760000231190191951,21382.25,2,B
1760000231271103884,21382.25,1,S
1760000231297064552,21382.00,2,S
1760000231354325547,21382.00,6,B
1760000231500664349,21381.75,2,S
1760000231542420268,21382.00,4,B
1760000231590229388,21382.00,3,S
1760000231688904364,21382.00,6,B
1760000231764099988,21382.25,3,B
1760000231775906949,21382.25,5,B
1760000231779825743,21382.25,4,S
1760000231780168425,21382.25,5,B
1760000231859042323,21382.25,8,B
1760000231962546978,21382.25,8,B
1760000231991320828,21382.25,5,S
1760000232051875346,21382.25,6,B
1760000232265529451,21382.50,4,B
1760000232269878140,21382.50,7,S
1760000232313409978,21382.50,7,S
1760000232445629056,21382.50,5,B
1760000232574113982,21382.75,6,B
1760000232595755846,21382.75,8,B
1760000232642726876,21382.75,4,B
1760000232720996590,21382.75,4,S
1760000232743237191,21382.75,8,B
1760000232799762525,21382.75,4,B
1760000233211008625,21382.75,8,S
1760000233363269949,21382.75,5,B
1760000233401281065,21382.75,6,S
1760000233411491494,21382.75,3,S
1760000233449076380,21382.50,3,S
1760000233485830015,21382.50,7,B
1760000233527172804,21382.50,6,B
1760000233758251728,21382.50,6,B
1760000233838619657,21382.50,2,B
1760000233947645116,21382.25,7,S
1760000233995347096,21382.50,6,B
1760000234083268560,21382.50,7,S
1760000234300077357,21382.50,2,S
1760000234314573392,21382.50,7,B
1760000234353242426,21382.50,3,S
1760000234445577123,21382.50,4,S
1760000234636127847,21382.75,5,B
1760000234703385675,21382.75,7,B
1760000234744561839,21382.75,9,B
1760000234752926546,21382.75,5,S
1760000234788982002,21382.75,4,B
1760000234907820917,21382.75,7,B
1760000235030674971,21382.75,7,B
1760000235052106167,21382.75,7,B
1760000235278268856,21383.00,2,B
1760000235286001747,21383.00,1,S
1760000235414414202,21383.00,5,S
1760000235431403370,21383.00,5,B
1760000235444411778,21382.75,2,S
1760000235454030262,21382.50,6,S
1760000235462304526,21382.50,5,B
1760000235585486086,21382.50,5,B
1760000235643918293,21382.75,4,B
1760000235659454258,21382.75,2,S
1760000235680162586,21382.75,5,B
1760000235781029761,21383.00,6,B
1760000235955023478,21383.00,5,S
1760000236095386696,21383.00,8,B
1760000236103719598,21383.00,6,S
1760000236215959225,21383.00,10,S
1760000236536102363,21383.00,6,S
1760000236580436590,21383.00,10,B
1760000236601543891,21382.75,6,S
1760000236664082431,21382.75,7,S
1760000236724262627,21382.75,4,B
1760000236930904704,21382.50,3,S
1760000236987888209,21382.50,6,S
1760000237279844872,21382.75,2,B
1760000237348625506,21382.75,7,B
1760000237374468814,21382.75,5,B
1760000237722168446,21382.75,3,B
1760000237844594197,21382.75,5,B
1760000237912028089,21382.75,8,S
1760000237949223182,21382.75,8,S
1760000237995960642,21382.50,8,S
1760000238002481183,21382.50,4,B
1760000238102958255,21382.50,7,S
1760000238144624614,21382.50,6,S
1760000238267760687,21382.50,5,S
1760000238350611116,21382.50,6,S
1760000238389421033,21382.50,3,S
1760000238449111127,21382.75,4,B
1760000238477425117,21382.75,8,S
1760000238559950882,21382.75,6,S
1760000238733755565,21382.75,9,S
1760000238746580095,21382.75,4,B
1760000238902983206,21382.75,3,B
1760000238933227302,21382.75,3,S
1760000238995764844,21382.50,8,S
1760000239012841116,21382.50,7,S
1760000239106119331,21382.50,3,B
1760000239119348541,21382.50,8,B
1760000239121928053,21382.50,4,S
1760000239216882318,21382.50,5,B
1760000239222630314,21382.25,1,S
1760000239237702306,21382.00,5,S
1760000239278975156,21382.00,7,B
1760000239357745425,21382.25,2,B
1760000239417256433,21382.25,4,B
1760000239444603504,21382.25,5,B
1760000239448935477,21382.50,3,B
1760000239518367039,21382.25,6,S
1760000239520746438,21382.25,1,S
1760000239543076345,21382.25,5,S
1760000239756484668,21382.25,5,S
1760000239773002309,21382.00,7,S
1760000239822173225,21382.00,5,S
1760000239843960526,21382.00,8,S
1760000240187337048,21382.00,3,S
1760000240199293528,21381.75,10,S
1760000240336838086,21381.75,7,S
1760000240381613517,21381.75,4,S
1760000240453173122,21382.00,4,B
1760000240476284735,21382.00,6,B
1760000240729886564,21382.00,2,S
1760000240825694320,21382.00,3,S
1760000240861855395,21382.00,2,B
1760000240867357824,21382.00,3,B
1760000240921398207,21382.00,3,B
1760000240936694456,21382.00,6,S
1760000241073054063,21381.75,5,S
1760000241074498854,21381.75,7,S
1760000241105979085,21381.75,3,S
1760000241112716835,21381.75,5,S
1760000241473565262,21381.50,3,S
1760000241597318823,21381.50,3,B
1760000241714332402,21381.50,5,S
1760000241894751534,21381.25,3,S
1760000241940012677,21381.25,8,S
1760000241957912751,21381.00,6,S
1760000241977024290,21381.00,5,B
1760000241992998122,21381.00,4,S
1760000242085166622,21381.00,8,S
1760000242148006586,21381.25,10,B
1760000242163677873,21381.25,6,B
1760000242178704515,21381.00,4,S
1760000242644392275,21381.00,5,S
1760000242673791424,21381.00,6,S
1760000242686225525,21381.00,8,S
1760000242760274780,21381.00,2,B
1760000242862570365,21381.00,7,S
1760000242862629995,21381.25,6,B
1760000243162424671,21381.25,6,B
1760000243264104480,21381.50,3,B
1760000243439931110,21381.25,4,S
1760000243494734984,21381.25,6,S
1760000243518111006,21381.25,9,S
1760000243613511091,21381.25,3,B
1760000243734119095,21381.25,5,S
1760000243789058706,21381.25,4,S
1760000243793002624,21381.25,6,S
1760000243871470764,21381.25,7,S
1760000244009721806,21381.25,3,B
1760000244046801161,21381.25,6,B
1760000244060541811,21381.25,8,S
1760000244067702111,21381.25,10,S
1760000244196557525,21381.50,8,B
1760000244215663731,21381.50,4,B
1760000244331757412,21381.25,7,S
1760000244360398056,21381.00,4,S
1760000244396391313,21381.00,8,B
1760000244422363318,21380.75,3,S
1760000244557207852,21380.75,7,S
1760000244602885110,21380.75,5,S
1760000244657120969,21380.75,4,B
1760000244663860599,21380.75,3,S
1760000244676758875,21380.75,5,B
1760000244784599252,21380.75,6,S
1760000244837915880,21380.50,4,S
1760000244852212291,21380.50,5,B
1760000244961847134,21380.25,4,S
1760000245215338779,21380.25,5,B
1760000245225769000,21380.25,5,S
1760000245241564571,21380.00,5,S
1760000245325071922,21380.00,4,B
1760000245501083841,21380.00,4,B
1760000245522478154,21380.00,8,S
1760000245703494396,21380.00,8,S
